FPGA;N1;IO, DIFFIO_L16n, (DQ1L)/(DQ3L)/(DQ1L)
FPGA;L7;IO
FPGA;M5;IO, VREFB2N0
FPGA;P2;IO, DIFFIO_L17p, (DQ1L)/(DQ3L)/(DQ1L)
FPGA;P1;IO, DIFFIO_L17n, (DQ1L)/(DQ3L)/(DQ1L)
FPGA;R2;IO, DIFFIO_L18p, (DQ1L)/(DQ3L)/(DQ1L)
FPGA;R1;IO, DIFFIO_L18n, (DQ1L)/(DQ3L)/(DQ1L)
FPGA;N5;IO, (DQ1L)/(DQ3L)/(DQ1L)
FPGA;P4;IO, DIFFIO_L19p, (DQS1L/CQ1L#,DPCLK1)/(DQS1L/CQ1L#,DPCLK1)/(DQS1L/CQ1L#,DPCLK1)
FPGA;P3;IO, DIFFIO_L19n, (DQ1L)/(DQ3L)/(DQ1L)
FPGA;U2;IO, DIFFIO_L20p, (DM1L/BWS#1L)/(DM3L/BWS#3L)/(DM1L/BWS#1L)
FPGA;U1;IO, DIFFIO_L20n, (DQ3L)/(DQ3L)/(DQ1L)
FPGA;V2;IO, DIFFIO_L21p, (DQ3L)/(DQ3L)/(DQ1L)
FPGA;V1;IO, DIFFIO_L21n, (DQ3L)/(DQ3L)/(DQ1L)
FPGA;P5;IO
FPGA;N6;IO, DIFFIO_L22p, (DQ3L)/(DQ3L)/(DQ1L)
FPGA;M7;IO, DIFFIO_L22n
FPGA;M8;IO, DIFFIO_L23p
FPGA;N8;IO, DIFFIO_L23n
FPGA;W2;IO, DIFFIO_L24p, (DQ3L)/(DQ3L)/(DQ1L)
FPGA;W1;IO, DIFFIO_L24n, (DQ3L)/(DQ3L)/(DQ1L)
FPGA;Y2;IO, DIFFIO_L25p, (DQ3L)/(DQ3L)/(DQ1L)
FPGA;Y1;IO, DIFFIO_L25n, (DQ3L)/(DQ3L)/(DQ1L)
FPGA;T3;IO, VREFB2N1
FPGA;N7;IO, DIFFIO_L26p
FPGA;P7;IO, DIFFIO_L26n
FPGA;AA1;IO, DIFFIO_L27n, (DQ3L)/(DQ3L)/(DQ1L)
FPGA;V4;IO, RUP1
FPGA;V3;IO, RDN1
FPGA;P6;IO, DIFFIO_L28p
FPGA;R5;IO, DIFFIO_L28n
FPGA;T4;IO, (DQS3L/CQ3L#,CDPCLK1)/(DQS3L/CQ3L#,CDPCLK1)/(DQS3L/CQ3L#,CDPCLK1)
FPGA;T5;IO, DIFFIO_L29p, (DM3L/BWS#3L)/(DM3L/BWS#3L)/(DM1L/BWS#1L)
FPGA;R6;IO, DIFFIO_L29n
FPGA;R7;IO, DIFFIO_L30p
FPGA;T7;IO, DIFFIO_L30n
FPGA;P8;IO, DIFFIO_L31p
FPGA;R8;IO, DIFFIO_L31n
FPGA;D4;VCCIO1
FPGA;F4;VCCIO1
FPGA;K4;VCCIO1
FPGA;H4;VCCIO1
FPGA;N4;VCCIO2
FPGA;U4;VCCIO2
FPGA;W4;VCCIO2
FPGA;R4;VCCIO2
FPGA;G1;CLK1, DIFFCLK_0n
FPGA;T2;CLK2, DIFFCLK_1p
FPGA;T1;CLK3, DIFFCLK_1n
FPGA;L5;TDI
FPGA;L4;TDO
FPGA;L2;TCK
FPGA;L1;TMS
FPGA;K2;DCLK
DDR2;A1;VDD
DDR2;A2;NC
DDR2;A3;VSS
DDR2;A7;VSSQ
DDR2;A8;nUDQS
DDR2;A9;VDDQ
DDR2;B1;DQ14
DDR2;B2;VSSQ
DDR2;B3;UDM
DDR2;B7;UDQS
DDR2;B8;VSSQ
DDR2;B9;DQ15
DDR2;C1;VDDQ
DDR2;C2;DQ9
DDR2;C3;VDDQ
DDR2;C7;VDDQ
DDR2;C8;DQ8
DDR2;C9;VDDQ
DDR2;D1;DQ12
DDR2;D2;VSSQ
DDR2;D3;DQ11
DDR2;D7;DQ10
DDR2;D8;VSSQ
DDR2;D9;DQ13
DDR2;E1;VDD
DDR2;E2;NC
DDR2;E3;VSS
DDR2;E7;VSSQ
DDR2;E8;nLDQS
DDR2;E9;VDDQ
DDR2;F1;DQ6
DDR2;F2;VSSQ
DDR2;F3;LDM
DDR2;F7;LDQS
DDR2;F8;VSSQ
DDR2;F9;DQ7
DDR2;G1;VDDQ
DDR2;G2;DQ1
DDR2;G3;VDDQ
DDR2;G7;VDDQ
DDR2;G8;DQ0
DDR2;G9;VDDQ
DDR2;H1;DQ4
DDR2;H2;VSSQ
DDR2;H3;DQ3
DDR2;H7;DQ2
DDR2;H8;VSSQ
DDR2;H9;DQ5
DDR2;J1;VDDL
DDR2;J2;VREF
DDR2;J3;VSS
DDR2;J7;VSSDL
DDR2;J8;CK
DDR2;J9;VDD
DDR2;K2;CKE
DDR2;K3;nWE
DDR2;K7;nRAS
DDR2;K8;nCK
DDR2;K9;ODT
DDR2;L1;BA2
DDR2;L2;BA0
DDR2;L3;BA1
DDR2;L7;nCAS
DDR2;L8;nCS
DDR2;M2;A10/AP
DDR2;M3;A1
DDR2;M7;A2
DDR2;M8;A0
DDR2;M9;VDD
DDR2;N1;VSS
DDR2;N2;A3
DDR2;N3;A5
DDR2;N7;A6
DDR2;N8;A4
DDR2;P2;A7
DDR2;P3;A9
DDR2;P7;A11
DDR2;P8;A8
DDR2;P9;VSS
DDR2;R1;VDD
DDR2;R2;A12
DDR2;R3;NC
DDR2;R7;NC
DDR2;R8;NC
DDR2;A1;VDD
DDR2;A2;nRDQS/NU
DDR2;A3;VSS
DDR2;A7;VSSQ
DDR2;A8;nDQS
DDR2;A9;VDDQ
DDR2;B1;DQ6
DDR2;B2;VSSQ
DDR2;B3;RDQS/DM
DDR2;B7;DQS
DDR2;B8;VSSQ
DDR2;B9;DQ7
DDR2;C1;VDDQ
DDR2;C2;DQ1
DDR2;C3;VDDQ
DDR2;C7;VDDQ
DDR2;C8;DQ0
DDR2;C9;VDDQ
DDR2;D1;DQ4
DDR2;D2;VSSQ
DDR2;D3;DQ3
DDR2;D7;DQ2
DDR2;D8;VSSQ
DDR2;D9;DQ5
DDR2;E1;VDDL
DDR2;E2;VREF
DDR2;E3;VSS
DDR2;E7;VSSDL
DDR2;E8;CK
DDR2;E9;VDD
DDR2;F2;CKE
DDR2;F3;nWE
DDR2;F7;nRAS
DDR2;F8;nCK
DDR2;F9;ODT
DDR2;G1;NC
DDR2;G2;BA0
DDR2;G3;BA1
DDR2;G7;nCAS
DDR2;G8;nCS
DDR2;H2;A10/AP
DDR2;H3;A1
DDR2;H7;A2
DDR2;H8;A0
DDR2;H9;VDD
DDR2;J1;VSS
DDR2;J2;A3
DDR2;J3;A5
DDR2;J7;A6
DDR2;J8;A4
DDR2;K2;A7
DDR2;K3;A9
DDR2;K7;A11
DDR2;K8;A8
DDR2;K9;VSS
DDR2;L1;VDD
DDR2;L2;A12
DDR2;L3;NC
DDR2;L7;NC
DDR2;L8;A13
24LC64-7GNN;5;WP
24LC64-7GNN;4;VCC
24LC64-7GNN;3;SDA
24LC64-7GNN;2;VSS
24LC64-7GNN;1;SCL
ARM9;C1;XIN32
ARM9;C2;GNDANA
ARM9;C3;WKUP
ARM9;C16;GNDIOM
ARM9;D1;XOUT32
ARM9;D3;GNDBU
ARM9;D4;VDDBU
ARM9;E2;TSADVREF
ARM9;E3;VDDANA
ARM9;E4;JTAGSEL
ARM9;E5;GND/TST
ARM9;E18;VDDCORE
ARM9;F3;nSHDN
ARM9;G9;GNDCORE
ARM9;G12;VDDCORE
ARM9;G13;VDDCORE
ARM9;H3;VDDIOP1
ARM9;H9;GNDCORE
ARM9;H10;GNDIOP
ARM9;H11;VDDCORE
ARM9;H12;GNDIOM
ARM9;H13;GNDIOM
ARM9;J9;GNDCORE
ARM9;J10;GNDCORE
ARM9;J11;GNDIOP
ARM9;J12;GNDIOM
ARM9;J13;GNDIOM
ARM9;K9;VDDIOP0
ARM9;K10;VDDIOP0
ARM9;K11;GNDIOM
ARM9;K12;GNDIOM
ARM9;M10;NRST
ARM9;N10;NTRST
ARM9;P10;TMS
ARM9;P11;VDDPLLA
ARM9;R10;TDI
ARM9;R11;RTCK
ARM9;R17;HHSDMA
ARM9;R18;HFSDMA
ARM9;T11;BMS
ARM9;T17;HHSDPA
ARM9;T18;HFSDPA
ARM9;U10;TCK
ARM9;U11;VDDOSC
ARM9;U12;GNDOSC
ARM9;U15;HHSDPB/DHSDP
ARM9;U16;HHSDMB/DHSDM
ARM9;U17;GNDUTMI
ARM9;U18;VDDUTMIC
ARM9;V10;TDO
ARM9;V11;XOUT
ARM9;V12;XIN
ARM9;V13;VDDPLLUTMI
ARM9;V14;VDDIOP2
ARM9;V15;HFSDPB/DFSDP
ARM9;V16;HFSDMB/DFSDM
ARM9;V17;VDDUTMII
ARM9;V18;VBG
ARM9;P6;PB12/DBGU_RXD
ARM9;R6;PB13/DBGU_TXD
ARM9;K13;VDDIOM0
ARM9;L12;VDDIOM0
ARM9;L13;VDDIOM0
ARM9;M14;VDDIOM0
ARM9;D16;VDDIOM1
ARM9;F6;VDDIOM1
ARM9;G10;VDDIOM1
ARM9;G11;VDDIOM1
ARM9;F4;PE1/LCD_MOD
ARM9;F5;PE3/LCD_VSYNC
ARM9;G3;PE6/LCD_DEN
ARM9;G5;PE2/LCD_CC
ARM9;G6;PE8/LCD_D1/D3
ARM9;G7;PE4/LCD_HSYNC
ARM9;G8;PE11/LCD_D4/D6
ARM9;H4;PE13/LCD_D6/D10
ARM9;H5;PE5/LCD_DOTCK
ARM9;H6;PE7/LCD_D0/D2
ARM9;H7;PE9/LCD_D2/D4
ARM9;H8;PE10/LCD_D3/D5
ARM9;J1;PE19/LCD_D12/D18
ARM9;J2;PE16/LCD_D9/D13
ARM9;J3;PE14/LCD_D7/D11
ARM9;J4;PE15/LCD_D8/D12
ARM9;J5;PE12/LCD_D5/D7
ARM9;J6;PE17/LCD_D10/D14
ARM9;J7;PE18/LCD_D11/D15
ARM9;J8;PE20/LCD_D13/D19
ARM9;K1;PE21/LCD_D14/D20
ARM9;K2;PE23/LCD_D16/D22
ARM9;K3;PE26/LCD_D19
ARM9;K4;PE22/LCD_D15/D21
ARM9;K5;PE24/LCD_D17/D23
ARM9;K6;PE25/LCD_D18
ARM9;K7;PE27/LCD_D20
ARM9;K8;PE28/LCD_D21
ARM9;L2;PE30/LCD_D23
ARM9;L3;PE29/LCD_D22
ARM9;L1;PA0/MCI0_CK
ARM9;L5;PA2/MCI0_DA0
ARM9;L6;PA4/MCI0_DA2
ARM9;M1;PA1/MCI0_CDA
ARM9;M2;PA5/MCI0_DA3
ARM9;N1;PA3/MCI0_DA1
ARM9;P4;PA21/TWCK0
ARM9;P5;PA23/MCI1_DA0
ARM9;R2;PA20/TWD0
ARM9;R3;PA24/MCI1_DA1
ARM9;R4;PA30/ECOL
ARM9;T1;PA22/MCI1_CDA
ARM9;T2;PA25/MCI1_DA2
ARM9;T3;PA26/MCI1_DA3
ARM9;U1;PA27/ETXER
ARM9;U2;PA29/ECRS
ARM9;U3;PA28/ERXCK
ARM9;V1;PA31/MCI1_CK
ARM9;M11;PB11/ISI_D11
ARM9;M12;PB25/ISI_D5
ARM9;M13;PB27/ISI_D7
ARM9;N11;PB9/ISI_D9
ARM9;N12;PB24/ISI_D4
ARM9;N13;PB28/ISI_PCK
ARM9;P12;PB20/ISI_D0
ARM9;P13;PB31/ISI_MCK
ARM9;R12;PB22/ISI_D2
ARM9;R13;PB29/ISI_VSYNC
ARM9;T12;PB8/ISI_D8
ARM9;T13;PB30/ISI_HSYNC
ARM9;T15;PB21/ISI_D1
ARM9;T16;PB23/ISI_D3
ARM9;U13;PB10/ISI_D10
ARM9;U14;PB26/ISI_D6
ARM9;G4;PE0/LCD_PWR/PCK0
ARM9;D2;PD20/TIOA0
ARM9;E1;PD21/TIOA1
ARM9;F1;PD22/TIOA2
ARM9;F2;PD24/PWM0
ARM9;G1;PD25/PWM1
ARM9;G2;PD23/TCLK0
ARM9;H1;PD26/PWM2
ARM9;H2;PD27
ARM9;L7;PA8/ERX2
ARM9;L8;PD2/TD0
ARM9;L9;PD13
ARM9;L10;PD29/TCLK1
ARM9;L11;PD31/TIOB1
ARM9;M3;PA6/ETX2
ARM9;M4;PA7/ETX3
ARM9;M5;PA10/ETX0
ARM9;M6;PA14/ETXEN
ARM9;M7;PB14/SPI1_MISO
ARM9;M8;PD4/RK0
ARM9;M9;PD15
ARM9;N2;PA9/ERX3
ARM9;N3;PA12/ERX0
ARM9;N4;PA15/ERXDV
ARM9;N5;PA16/ERXER
ARM9;N6;PA17/ETXCK
ARM9;N7;PB18/SPI0_NPCS1
ARM9;N8;PD6/AC97RX
ARM9;N9;PD16/RTS1
ARM9;P1;PA11/ETX1
ARM9;P2;PA13/ERX1
ARM9;P3;PA19/EMDIO
ARM9;P7;PB19/SPI0_NPCS2
ARM9;P8;PD8/AC97FS
ARM9;P9;PD28/SPI1_NPCS1
ARM9;R1;PA18/EMDCK
ARM9;R5;PB4/TXD1
ARM9;R7;PD0/TK0
ARM9;R8;PD9/AC97CK
ARM9;T4;PB0/SPI0_MISO
ARM9;T5;PB6/TXD2
ARM9;T6;PB16/SPI1_SPCK
ARM9;T7;PD1/TF0
ARM9;T8;PD11
ARM9;T10;PD30/TIOB0
ARM9;U4;PB3/SPI0_NPCS0
ARM9;U5;PB7/RXD2
ARM9;U6;PB17/SPI1_NPCS0
ARM9;U7;PD7/AC97TX
ARM9;U8;PD10
ARM9;U9;PD14
ARM9;V2;PB1/SPI0_MOSI
ARM9;V3;PB2/SPI0_SPCK
ARM9;V4;PB5/RXD1
ARM9;V5;PB15/SPI1_MOSI
ARM9;V6;PD3/RD0
ARM9;V7;PD5/RF0
ARM9;V9;PD17/CTS1
ARM9;A16;DDR_VREF
ARM9;G14;DDR_DQM0
ARM9;G15;DDR_DQS1
ARM9;G16;DDR_BA1
ARM9;G17;DDR_BA0
ARM9;G18;DDR_DQS0
ARM9;H14;DDR_CS
ARM9;H15;DDR_WE
ARM9;H16;DDR_DQM1
ARM9;H17;DDR_CAS
ARM9;H18;DDR_NCLK
ARM9;J14;DDR_A12
ARM9;J15;DDR_A13
ARM9;J16;DDR_CKE
ARM9;J17;DDR_RAS
ARM9;J18;DDR_CLK
ARM9;K14;DDR_A7
ARM9;K15;DDR_A8
ARM9;K16;DDR_A9
ARM9;K17;DDR_A11
ARM9;K18;DDR_A10
ARM9;L14;DDR_A1
ARM9;L15;DDR_A3
ARM9;L16;DDR_A4
ARM9;L17;DDR_A6
ARM9;L18;DDR_A5
ARM9;M15;DDR_D14
ARM9;M16;DDR_D15
ARM9;M17;DDR_A0
ARM9;M18;DDR_A2
ARM9;N14;DDR_D13
ARM9;N15;DDR_D8
ARM9;N16;DDR_D9
ARM9;N17;DDR_D11
ARM9;N18;DDR_D12
ARM9;P14;DDR_D7
ARM9;P15;DDR_D3
ARM9;P16;DDR_D4
ARM9;P17;DDR_D5
ARM9;P18;DDR_D10
ARM9;R14;DDR_D6
ARM9;R15;DDR_D1
ARM9;R16;DDR_D0
ARM9;T14;DDR_D2
ARM9;A9;NWR3/NBS3
ARM9;A10;NCS0
ARM9;A11;DQS0
ARM9;A12;RAS
ARM9;A13;SDCK
ARM9;A14;NSDCK
ARM9;A15;D7
ARM9;A17;D0
ARM9;A18;A14
ARM9;B9;SDA10
ARM9;B10;A17/BA1
ARM9;B11;DQM0
ARM9;B12;SDCKE
ARM9;B13;D12
ARM9;B14;D8
ARM9;B15;D4
ARM9;B16;D3
ARM9;B17;A15
ARM9;B18;A13
ARM9;C9;NWR0/NWE
ARM9;C10;A16/BA0
ARM9;C11;CAS
ARM9;C12;D15
ARM9;C13;D10
ARM9;C14;D6
ARM9;C15;D2
ARM9;C17;A18
ARM9;C18;A12
ARM9;D9;NWR1/NBS1
ARM9;D10;NAND_OE
ARM9;D11;DQM1
ARM9;D12;D14
ARM9;D13;D9
ARM9;D14;D5
ARM9;D15;D1
ARM9;D17;A11
ARM9;D18;A10
ARM9;E10;NAND_WE
ARM9;E11;DQS1
ARM9;E12;D13
ARM9;E13;D11
ARM9;E14;A4
ARM9;E15;A8
ARM9;E16;A9
ARM9;E17;A7
ARM9;F10;NCS1/SDCS
ARM9;F11;NRD
ARM9;F12;SDWE
ARM9;F13;A0/NBS0
ARM9;F14;A1/NBS2/NWR2
ARM9;F15;A3
ARM9;F16;A6
ARM9;F17;A5
ARM9;F18;A2
ARM9;A1;PC27/D27
ARM9;A2;PC28/D28
ARM9;A3;PC25/D25
ARM9;A4;PC20/D20
ARM9;A5;PC12/A25/CFRNW
ARM9;A6;PC7/A24
ARM9;A7;PC5/A22/NAND_CLE
ARM9;A8;PC0/DQM2
ARM9;B1;PC31/D31
ARM9;B2;PC29/D29
ARM9;B3;PC30/D30
ARM9;B4;PC22/D22
ARM9;B5;PC17/D17
ARM9;B6;PC10/NCS4/CFCS0/TCLK2
ARM9;B7;PC11/NCS5/CFCS1/CTS2
ARM9;B8;PC2/A19
ARM9;C4;PC26/D26
ARM9;C5;PC21/D21
ARM9;C6;PC15/NWAIT
ARM9;C7;PC9/CFCE2/RTS2
ARM9;C8;PC3/A20
ARM9;D5;PC24/D24
ARM9;D6;PC18/D18
ARM9;D7;PC13/NCS2
ARM9;D8;PC6/A23
ARM9;E6;PC23/D23
ARM9;E7;PC16/D16
ARM9;E8;PC8/CFCE1
ARM9;E9;PC1/DQM3
ARM9;F7;PC19/D19
ARM9;F8;PC14/NCS3/NAND_CS
ARM9;F9;PC4/A21/NAND_ALE
ARM9;L4;PE31/PCK1
ARM9;R9;PD18/IRQ
ARM9;T9;PD19/FIQ
ARM9;V8;PD12/PCK0
ARM9;A1;PC27
ARM9;A2;PC28
ARM9;A3;PC25
ARM9;A4;PC20
ARM9;A5;PC12
ARM9;A6;PC7
ARM9;A7;PC5
ARM9;A8;PC0
ARM9;A9;NWR3/NBS3
ARM9;A10;NCS0
ARM9;A11;DQS0
ARM9;A12;RAS
ARM9;A13;SDCK
ARM9;A14;NSDCK
ARM9;A15;D7
ARM9;A16;DDR_VREF
ARM9;A17;D0
ARM9;A18;A14
ARM9;B1;PC31
ARM9;B2;PC29
ARM9;B3;PC30
ARM9;B4;PC22
ARM9;B5;PC17
ARM9;B6;PC10
ARM9;B7;PC11
ARM9;B8;PC2
ARM9;B9;SDA10
ARM9;B10;A17/BA1
ARM9;B11;DQM0
ARM9;B12;SDCKE
ARM9;B13;D12
ARM9;B14;D8
ARM9;B15;D4
ARM9;B16;D3
ARM9;B17;A15
ARM9;B18;A13
ARM9;C1;XIN32
ARM9;C2;GNDANA
ARM9;C3;WKUP
ARM9;C4;PC26
ARM9;C5;PC21
ARM9;C6;PC15
ARM9;C7;PC9
ARM9;C8;PC3
ARM9;C9;NWR0/NWE
ARM9;C10;A16/BA0
ARM9;C11;CAS
ARM9;C12;D15
ARM9;C13;D10
ARM9;C14;D6
ARM9;C15;D2
ARM9;C16;GNDIOM
ARM9;C17;A18
ARM9;C18;A12
ARM9;D1;XOUT32
ARM9;D2;PD20
ARM9;D3;GNDBU
ARM9;D4;VDDBU
ARM9;D5;PC24
ARM9;D6;PC18
ARM9;D7;PC13
ARM9;D8;PC6
ARM9;D9;NWR1/NBS1
ARM9;D10;NANDOE
ARM9;D11;DQM1
ARM9;D12;D14
ARM9;D13;D9
ARM9;D14;D5
ARM9;D15;D1
ARM9;D16;VDDIOM1
ARM9;D17;A11
ARM9;D18;A10
ARM9;E1;PD21
ARM9;E2;TSADVREF
ARM9;E3;VDDANA
ARM9;E4;JTAGSEL
ARM9;E5;TST
ARM9;E6;PC23
ARM9;E7;PC16
ARM9;E8;PC8
ARM9;E9;PC1
ARM9;E10;NANDWE
ARM9;E11;DQS1
ARM9;E12;D13
ARM9;E13;D11
ARM9;E14;A4
ARM9;E15;A8
ARM9;E16;A9
ARM9;E17;A7
ARM9;E18;VDDCORE
ARM9;F1;PD22
ARM9;F2;PD24
ARM9;F3;SHDN
ARM9;F4;PE1
ARM9;F5;PE3
ARM9;F6;VDDIOM1
ARM9;F7;PC19
ARM9;F8;PC14
ARM9;F9;PC4
ARM9;F10;NCS1/SDCS
ARM9;F11;NRD
ARM9;F12;SDWE
ARM9;F13;A0/NBS0
ARM9;F14;A1/NBS2/NWR2
ARM9;F15;A3
ARM9;F16;A6
ARM9;F17;A5
ARM9;F18;A2
ARM9;G1;PD25
ARM9;G2;PD23
ARM9;G3;PE6
ARM9;G4;PE0
ARM9;G5;PE2
ARM9;G6;PE8
ARM9;G7;PE4
ARM9;G8;PE11
ARM9;G9;GNDCORE
ARM9;G10;VDDIOM1
ARM9;G11;VDDIOM1
ARM9;G12;VDDCORE
ARM9;G13;VDDCORE
ARM9;G14;DDR_DQM0
ARM9;G15;DDR_DQS1
ARM9;G16;DDR_BA1
ARM9;G17;DDR_BA0
ARM9;G18;DDR_DQS0
ARM9;H1;PD26
ARM9;H2;PD27
ARM9;H3;VDDIOP1
ARM9;H4;PE13
ARM9;H5;PE5
ARM9;H6;PE7
ARM9;H7;PE9
ARM9;H8;PE10
ARM9;H9;GNDCORE
ARM9;H10;GNDIOP
ARM9;H11;VDDCORE
ARM9;H12;GNDIOM
ARM9;H13;GNDIOM
ARM9;H14;DDR_CS
ARM9;H15;DDR_WE
ARM9;H16;DDR_DQM1
ARM9;H17;DDR_CAS
ARM9;H18;DDR_NCLK
ARM9;J1;PE19
ARM9;J2;PE16
ARM9;J3;PE14
ARM9;J4;PE15
ARM9;J5;PE12
ARM9;J6;PE17
ARM9;J7;PE18
ARM9;J8;PE20
ARM9;J9;GNDCORE
ARM9;J10;GNDCORE
ARM9;J11;GNDIOP
ARM9;J12;GNDIOM
ARM9;J13;GNDIOM
ARM9;J14;DDR_A12
ARM9;J15;DDR_A13
ARM9;J16;DDR_CKE
ARM9;J17;DDR_RAS
ARM9;J18;DDR_CLK
ARM9;K1;PE21
ARM9;K2;PE23
ARM9;K3;PE26
ARM9;K4;PE22
ARM9;K5;PE24
ARM9;K6;PE25
ARM9;K7;PE27
ARM9;K8;PE28
ARM9;K9;VDDIOP0
ARM9;K10;VDDIOP0
ARM9;K11;GNDIOM
ARM9;K12;GNDIOM
ARM9;K13;VDDIOM0
ARM9;K14;DDR_A7
ARM9;K15;DDR_A8
ARM9;K16;DDR_A9
ARM9;K17;DDR_A11
ARM9;K18;DDR_A10
ARM9;L1;PA0
ARM9;L2;PE30
ARM9;L3;PE29
ARM9;L4;PE31
ARM9;L5;PA2
ARM9;L6;PA4
ARM9;L7;PA8
ARM9;L8;PD2
ARM9;L9;PD13
ARM9;L10;PD29
ARM9;L11;PD31
ARM9;L12;VDDIOM0
ARM9;L13;VDDIOM0
ARM9;L14;DDR_A1
ARM9;L15;DDR_A3
ARM9;L16;DDR_A4
ARM9;L17;DDR_A6
ARM9;L18;DDR_A5
ARM9;M1;PA1
ARM9;M2;PA5
ARM9;M3;PA6
ARM9;M4;PA7
ARM9;M5;PA10
ARM9;M6;PA14
ARM9;M7;PB14
ARM9;M8;PD4
ARM9;M9;PD15
ARM9;M10;NRST
ARM9;M11;PB11
ARM9;M12;PB25
ARM9;M13;PB27
ARM9;M14;VDDIOM0
ARM9;M15;DDR_D14
ARM9;M16;DDR_D15
ARM9;M17;DDR_A0
ARM9;M18;DDR_A2
ARM9;N1;PA3
ARM9;N2;PA9
ARM9;N3;PA12
ARM9;N4;PA15
ARM9;N5;PA16
ARM9;N6;PA17
ARM9;N7;PB18
ARM9;N8;PD6
ARM9;N9;PD16
ARM9;N10;NTRST
ARM9;N11;PB9
ARM9;N12;PB24
ARM9;N13;PB28
ARM9;N14;DDR_D13
ARM9;N15;DDR_D8
ARM9;N16;DDR_D9
ARM9;N17;DDR_D11
ARM9;N18;DDR_D12
ARM9;P1;PA11
ARM9;P2;PA13
ARM9;P3;PA19
ARM9;P4;PA21
ARM9;P5;PA23
ARM9;P6;PB12
ARM9;P7;PB19
ARM9;P8;PD8
ARM9;P9;PD28
ARM9;P10;TMS
ARM9;P11;VDDPLLA
ARM9;P12;PB20
ARM9;P13;PB31
ARM9;P14;DDR_D7
ARM9;P15;DDR_D3
ARM9;P16;DDR_D4
ARM9;P17;DDR_D5
ARM9;P18;DDR_D10
ARM9;R1;PA18
ARM9;R2;PA20
ARM9;R3;PA24
ARM9;R4;PA30
ARM9;R5;PB4
ARM9;R6;PB13
ARM9;R7;PD0
ARM9;R8;PD9
ARM9;R9;PD18
ARM9;R10;TDI
ARM9;R11;RTCK
ARM9;R12;PB22
ARM9;R13;PB29
ARM9;R14;DDR_D6
ARM9;R15;DDR_D1
ARM9;R16;DDR_D0
ARM9;R17;HHSDMA
ARM9;R18;HFSDMA
ARM9;T1;PA22
ARM9;T2;PA25
ARM9;T3;PA26
ARM9;T4;PB0
ARM9;T5;PB6
ARM9;T6;PB16
ARM9;T7;PD1
ARM9;T8;PD11
ARM9;T9;PD19
ARM9;T10;PD30
ARM9;T11;BMS
ARM9;T12;PB8
ARM9;T13;PB30
ARM9;T14;DDR_D2
ARM9;T15;PB21
ARM9;T16;PB23
ARM9;T17;HHSDPA
ARM9;T18;HFSDPA
ARM9;U1;PA27
ARM9;U2;PA29
ARM9;U3;PA28
ARM9;U4;PB3
ARM9;U5;PB7
ARM9;U6;PB17
ARM9;U7;PD7
ARM9;U8;PD10
ARM9;U9;PD14
ARM9;U10;TCK
ARM9;U11;VDDOSC
ARM9;U12;GNDOSC
ARM9;U13;PB10
ARM9;U14;PB26
ARM9;U15;HHSDPB/DHSDP
ARM9;U16;HHSDMB/DHSDM
ARM9;U17;GNDUTMI
ARM9;U18;VDDUTMIC
ARM9;V1;PA31
ARM9;V2;PB1
ARM9;V3;PB2
ARM9;V4;PB5
ARM9;V5;PB15
ARM9;V6;PD3
ARM9;V7;PD5
ARM9;V8;PD12
ARM9;V9;PD17
ARM9;V10;TDO
ARM9;V11;XOUT
ARM9;V12;XIN
ARM9;V13;VDDPLLUTMI
ARM9;V14;VDDIOP2
ARM9;V15;HFSDPB/DFSDP
ARM9;V16;HFSDMB/DFSDM
ARM9;V17;VDDUTMI
ARM9;V18;VBG
SI1563EDH;1;1
SI1563EDH;2;2
SI1563EDH;3;3
SI1563EDH;4;4
SI1563EDH;5;5
SI1563EDH;6;6
TI;1;OUTPUT
TI;2;INPUT
TI;3;BOOST
TI;4;GND
TI;6;FB
TI;7;nOFF
TI;1;OUTPUT
TI;2;INPUT
TI;3;BOOST
TI;4;GND
TI;6;FB
TI;7;nOFF
TI;5;SW
TI;4;FB
TI;3;EN
TI;2;GND
TI;1;VIN
TPS650240RHBT;1;VDCDC3
TPS650240RHBT;2;PGND3
TPS650240RHBT;3;L3
TPS650240RHBT;4;VINDCDC3
TPS650240RHBT;5;VINDCDC1
TPS650240RHBT;6;L1
TPS650240RHBT;7;PGND1
TPS650240RHBT;8;VDCDC1
TPS650240RHBT;9;DEFDCDC1
TPS650240RHBT;10;FB_LDO2
TPS650240RHBT;11;FB_LDO1
TPS650240RHBT;12;VDD_ALIVE
TPS650240RHBT;13;AGND2
TPS650240RHBT;14;VLDO2
TPS650240RHBT;15;VINLDO
TPS650240RHBT;16;VLDO1
TPS650240RHBT;17;EN_LDO
TPS650240RHBT;18;EN_DCDC3
TPS650240RHBT;19;EN_DCDC2
TPS650240RHBT;20;EN_DCDC1
TPS650240RHBT;21;PWRFAILn
TPS650240RHBT;22;DEFDCDC2
TPS650240RHBT;23;MODE
TPS650240RHBT;24;EN_VDD_ALIVE
TPS650240RHBT;25;VDCDC2
TPS650240RHBT;26;PGND2
TPS650240RHBT;27;L2
TPS650240RHBT;28;VINDCDC2
TPS650240RHBT;29;VCC
TPS650240RHBT;30;PWRFAIL_SNS
TPS650240RHBT;31;AGND1
TPS650240RHBT;32;DEFDCDC3
TPS650240RHBT;P;AGND
Cowin;1;OUTPUT
